Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[140]    0.0    0.00    0.00      27         void std::swap<double*>(double*&, double*&) [140]
                0.00    0.00      81/81          std::remove_reference<double*&>::type&& std::move<double*&>(double*&) [137]
-----------------------------------------------
                0.00    0.00      22/22          bool std::operator==<std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*> const&, std::move_iterator<std::vector<double, std::allocator<double> >*> const&) [149]
[141]    0.0    0.00    0.00      22         std::move_iterator<std::vector<double, std::allocator<double> >*>::base() const [141]
-----------------------------------------------
                0.00    0.00      18/18          void std::swap<int*>(int*&, int*&) [178]
[142]    0.0    0.00    0.00      18         std::remove_reference<int*&>::type&& std::move<int*&>(int*&) [142]
-----------------------------------------------
                0.00    0.00       1/15          void std::__do_alloc_on_move<std::allocator<double> >(std::allocator<double>&, std::allocator<double>&, std::integral_constant<bool, true>) [242]
                0.00    0.00       7/15          std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::_Vector_base<double, std::allocator<double> >&&) [90]
                0.00    0.00       7/15          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double>&&) [89]
[143]    0.0    0.00    0.00      15         std::remove_reference<std::allocator<double>&>::type&& std::move<std::allocator<double>&>(std::allocator<double>&) [143]
-----------------------------------------------
                0.00    0.00       2/13          std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [218]
                0.00    0.00       2/13          std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [237]
                0.00    0.00       3/13          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [63]
                0.00    0.00       6/13          std::vector<int, std::allocator<int> >::~vector() [175]
[144]    0.0    0.00    0.00      13         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [144]
-----------------------------------------------
                0.00    0.00      12/12          std::allocator<int>::~allocator() [146]
[145]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<int>::~new_allocator() [145]
-----------------------------------------------
                0.00    0.00       1/12          generateXVector() [229]
                0.00    0.00       1/12          main [1]
                0.00    0.00       1/12          std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [237]
                0.00    0.00       3/12          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [63]
                0.00    0.00       6/12          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [172]
[146]    0.0    0.00    0.00      12         std::allocator<int>::~allocator() [146]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<int>::~new_allocator() [145]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl::_M_swap_data(std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl&) [194]
[147]    0.0    0.00    0.00      12         void std::swap<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*&, std::vector<double, std::allocator<double> >*&) [147]
                0.00    0.00      36/36          std::remove_reference<std::vector<double, std::allocator<double> >*&>::type&& std::move<std::vector<double, std::allocator<double> >*&>(std::vector<double, std::allocator<double> >*&) [139]
-----------------------------------------------
                0.00    0.00       1/11          getMatrixForVangrancy(std::vector<int, std::allocator<int> >) [52]
                0.00    0.00       5/11          getMaxSumInMatrixByCol(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [76]
                0.00    0.00       5/11          getMaxSumInMatrixByRow(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [77]
[148]    0.0    0.00    0.00      11         int const& std::max<int>(int const&, int const&) [148]
-----------------------------------------------
                0.00    0.00      11/11          bool std::operator!=<std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*> const&, std::move_iterator<std::vector<double, std::allocator<double> >*> const&) [150]
[149]    0.0    0.00    0.00      11         bool std::operator==<std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*> const&, std::move_iterator<std::vector<double, std::allocator<double> >*> const&) [149]
                0.00    0.00      22/22          std::move_iterator<std::vector<double, std::allocator<double> >*>::base() const [141]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*) [80]
[150]    0.0    0.00    0.00      11         bool std::operator!=<std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*> const&, std::move_iterator<std::vector<double, std::allocator<double> >*> const&) [150]
                0.00    0.00      11/11          bool std::operator==<std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*> const&, std::move_iterator<std::vector<double, std::allocator<double> >*> const&) [149]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator<int>::allocator(std::allocator<int> const&) [152]
[151]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [151]
-----------------------------------------------
                0.00    0.00       1/10          std::_Vector_base<int, std::allocator<int> >::get_allocator() const [232]
                0.00    0.00       3/10          std::allocator<int> const std::allocator_traits<std::allocator<int> >::_S_select<std::allocator<int> const, void>(std::allocator<int> const&, ...) [206]
                0.00    0.00       6/10          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [171]
[152]    0.0    0.00    0.00      10         std::allocator<int>::allocator(std::allocator<int> const&) [152]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [151]
-----------------------------------------------
                0.00    0.00       2/9           std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [78]
                0.00    0.00       7/9           std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::_Vector_base<double, std::allocator<double> >&&) [90]
[153]    0.0    0.00    0.00       9         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_M_swap_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl&) [153]
                0.00    0.00      27/27          void std::swap<double*>(double*&, double*&) [140]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [193]
